"Hash","Message","Hash_Parent","Is_Merge_Commit","Modified_Files"
"6cf59cd79a3915335a8fa454e19b6d4232e08089","Tweak requirements.txt so I can actually install from it  I'm setting up a virtual environment for the first time  and  trying to install my dependencies  I ran into errors  1. because of appscript which is only intended for Mac  2. PyGObject which IS for Linux  but fails to install  missing ""libgirepository1.0-dev""  but it's optional  it's just for wallpaper support. pyxgd is also for wallpaper support  so maybe I should comment it out too. And finally  [dev] is needed in order to use the `textual` command.  I don't know how well this can install on other systems  but at least I can install it now  on Ubuntu.  Also  when the version numbers in my requirements.txt were bumped when regenerating it  I'm guessing now that the dependencies weren't actually upgraded  since `textual --version` gave me ""0.19.1"" up until I set up my virtual environment (.venv)  and now it matches the requirements.txt version of ""0.22.3"". I still don't know why the version numbers were bumped  or for sure that they weren't installed at those versions somewhere in my filesystem. (I hope virtualenv makes things more comprehensible  rather than more confusing...)  Also  now that I'm using textual 0.22.3  the radio button set has arrow key navigation. Seeing this feature missing was what prompted me to set up the virtual environment and (sort of implicitly) upgrade. However  it doesn't work correctly  for the flipped horiz./vert. layout.","['848db8180b2cbd38fe83b7ec22ca5249158499c3']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBF2C50>]"
"6effab854ca5b9a43ea41bba86afb9ad9d0e8fe2","Fix grammar  I stopped at this word and changed how I was wording the sentence haha","['baf2b076d177d85be6d18cf0ce78fba83daa5bb3']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D595210>]"
"f15ce6962cbb564f8ee2ade26e92df16dd35b624","DRY file writing with error handling","['5dd74165bccf388f87905a77797d196ef868f221']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658BE5A550>]"
"74ffc34de4b789ec1da2ae2e08bf99f1bb4670c9","Automatically recover from backup file  - Recover from backup file if it exists for the document when loading   a document via the CLI or TUI  or if it exists for Untitled when   creating a new document. - Reorganize CLI arguments handling into passive and active    so that the active recovery step can use the passive* backup folder   option. (*Directories are created if they don't exist.)  Working on automatically recovering the document  I'm realizing this is more complicated than I thought. Consider two instances of the app (A and B) editing the same file:  - Make changes in A - Open same file in B - A auto-saves after timer - Close B - B deletes auto-save when closing - A doesn't re-create the auto-save unless further changes are made to   the document  because of the undo tracking  which is basically an   optimization to avoid writing to the disk all day while idle.  Also  there could be a race condition where it saves over the auto save before recovering it — potentially — like if the auto save interval was implemented such that it made an immediate call at the start  or if some other app code tries to auto save initially. Or  consider if you:  - Make changes in A - Open same file in B - Make changes in B  maybe before it detects the backup file if the disk   is very slow for some reason  or if you just ignore the prompt.   (None of the prompts are modal  currently.)  To address these issues  I could add a flag that says whether the auto save was written  and thus owned by  this session  and make it not write to a backup file that it didn't create in the current session. But it still ideally would auto save  just to a different file  so I could instead have a map of file paths to bools saying whether it's owned by the app or not and then have a number incremented in the filename (maybe like `.ans~` and then `.ans~SESSION2~`  including ""SESSION"" so it's clear it's not time-based)  adding 1 until it's a file that can be owned by the session when auto saving. But if an earlier-numbered session closes  you wouldn't want it to leave a file behind. Either it should delete/rename its backup file to the earlier number and start saving to that  or it should keep the existing higher number. I guess if looks at the map first  before checking the file system  it shouldn't be a problem. It should keep using the higher number. Would this be a little overkill? Eh  maybe.","['1911b11a136e84a4015008eb64180ff63a9fced1']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5DC390>]"
"b5b302e51f609d1cfe0f87e1831e1829aed0013d","Rename things to avoid ambiguity of term ""auto-save""  ""Auto-save"" can mean saving the actual document you're editing; in this case it means saving a temporary backup file. I might even want to introduce auto-saving of the main file later on.","['6b46d996274991a99d8629e46a152e287b0111a1']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D567410>]"
"edd1c755e10dc5dfbe97b306f12de8e3e1343feb","Fix type checker error by extracting expression to a variable  I was going to add a type hint  but it seems to have figured it out now.","['b5b302e51f609d1cfe0f87e1831e1829aed0013d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4B1310>]"
"c86d8c01ae81572cccd1ffd01133941d95ac47e1","Use bucket emoji for fill tool icon  outside of VS Code  Other terminals may fail  so perhaps I should just stick to the more reliable emoji  but the bucket is much better as an icon...","['edd1c755e10dc5dfbe97b306f12de8e3e1343feb']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D596650>]"
"0d658d4a7f2eff2f6f32bb9926a940fcadb2c5ff","Restore old file path when Save As fails  and don't close the dialog","['e806f25fad6e31cc2746f2703ce43a8213497f76']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5F6F10>]"
"f6bff095d6bffcda71a9882f3fca2f3ae6c0ad2d","Fix a theoretical race condition  and simplify  - This fixes a potential race condition where it could auto-save   to the wrong backup file while the file_path was temporarily   set to the path attempting to be written to    overwriting the backup if it existed  and leaving it behind on close    since the file_path would be reverted momentarily. - save_as() no longer uses save()  so save doesn't need a from_save_as   parameter to change the error dialog titles  and there's no more   conceptual awkwardness due to the fact that each function could call   the other. - discard_backup() no longer needs an optional parameter  because   we no longer discard a backup that isn't associated to the current   document's file_path. - The ""correct thing"" is now obvious enough that I don't feel the need   for the ""Don't discard the backup until..."" comment.   (And of course all that todo junk can go  although the Copy To bit   remains to do.)  It's nice when things Actually Get Simpler!","['ede6ea25b51ee30469da50f4723c41f9e830c156']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D604DD0>]"
"a06cf807e008e434a963243b3a3046172b8a63ea","Fix immediate closing of dialog opened with Enter  For example  in the Open dialog  typing a filename that doesn't exist  and then hitting enter  it's supposed to say ""File not found""  but if the event isn't prevented/stopped  it will also be handled by the new dialog  and you won't even see it.","['b4971a0abf4e6ff5e4c322d5c2fa1219bf320c3c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C6281D0>]"
"ad9983ecfebb2545e85d2db8f1fed0065c32f269","Remove Static() wrappers and disable markup parsing for messages  - This is shorter/cleaner. - This is less prone to mistaken parentheses placement  although it   should give a type error to do `Static() + Static()` - I already disabled markup parsing for two cases where filenames are   interpolated  but there was still:   ""An unexpected error occurred while reading %1""   which was liable to misinterpret things as markup.   Note that anything in square brackets can be treated as markup and   become hidden  not just recognized tags like [red].","['08cef5e8755990a34da18180b17480aa20b2dbc8']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC20250>]"
"30eb9ba38f0cf61681d4afca86e22188c07b9cea","Fix confusing error message after opening backup of the active file  The backup of the current file will be deleted just after opening it. I should probably actually prevent that  but this commit just fixes an error message thrown up when trying to then open another file. It said ""File not found""  but confusingly was not referring to the file you were trying to open  but rather the currently open file.  Repro test steps: Open a file (optional)  make changes  and wait for backup to be saved; open the new .ans~ backup file (discarding changes to the main file)  then try to open any file. ""File not found"" message should not be shown.","['e47c9693b12dea47c49bad80b00abb6c6bb7302b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D610550>]"
"51152faca6a8802a3db22a3d1d18a6a5603c0ee4","Include file path in error messages","['30eb9ba38f0cf61681d4afca86e22188c07b9cea']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D6068D0>]"
"fa173963f6e853d2d2deaed8d401d2a1733decb4","Reuse method to open files from CLI  with in-TUI error handling  Sigh  it didn't even get shorter  because of stupid async shit.","['3af12599dd5e9d386df3f3be61e2bc143ae9a7a5']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658BCEEB90>]"
"e37255fc9813174e43681c15bdddc9a29d16b85a","Reimplement --recode-samples in parallel  not loading into editor  Ooh  more importantly than running in parallel  this actually fixes error handling. I had chmodded a file to be read-only for testing  and this is failing on it loudly instead of silently ignoring an error that I didn't know about! Because it was silenced! That was a bit of a redundant way of saying that  but better to be heard than be SILENT...!                                                              *crickets*","['15980dd4c9bca85905aa03c93bdb0455aa1c3b28']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C633910>]"
"ef409f4756a06d75245cefb5a06e4ac7a6e9da22","Ignore a type checker error with watchdog observer.schedule  Type of ""schedule"" is partially unknown   Type of ""schedule"" is ""(event_handler: Unknown  path: Unknown  recursive: bool = False) -> ObservedWatch""PylancereportUnknownMemberType","['302e5783876aa155bb029645863f674dcadb9dc4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D551510>]"
"d90449e2dee92371fc6e5577939f44c0349fcf52","Fix type errors in watchdog thread cleanup  - `observer` can be None  if --restart-on-changes was not passed  but   the hotkey F2 is pressed. - `is_alive` is a bound method  not a property. It was definitely used   like a property in the code I referenced.  I didn't fix these type checker errors for a long time because:   1. they never caused actual problems for me  and   2. when adding a type annotation `observer: Observer | None`  Pyright      gets even _more_ confused  saying it's Unknown | None instead of      BaseObserver | None. The secret trick was to leave it unannotated.   3. Adding parentheses to make it `is_alive()` also made Pyright seem      even more confused  saying it was Unknown — until I added the      conditional.","['ef409f4756a06d75245cefb5a06e4ac7a6e9da22']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D607DD0>]"
"de4cf01f7372713ee2d828a91e53ef082c42039d","Fix scrolling in editing area  broken when updating Textual  somewhere from 0.19.0 to 0.22.3","['77f631e396d6cb01ffc7117e021dfe5364db2923']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5966D0>]"
"91ad4940632f844b2dcea87a0b0bd5e28c05177b","Detect file as ANSI if it includes tab  bell  backspace  etc.  This fixes opening/pasting text containing tabs (but not escape codes)  for instance if you want to copy/paste a table of characters  as I did.","['7ce6cc08ca06b8487734e9f1701359aa23c0c54f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBEFD90>]"
"6a650b7547db128679e51695148b7ddaf0ccf3c2","Fix missing last row when loading ANSI file not ending with a newline  This fixes loading samples/4x4_font_template.ans  and I should be able to rebase my code for more efficient ANSI file saving  where I was also running into missing last rows.","['91ad4940632f844b2dcea87a0b0bd5e28c05177b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C2A97D0>]"
"7baba86a68507479af2a3bdd78ff0e1870973358","Fix type checker errors by making a return type more specific  With the more general type  it was giving:    /home/io/Projects/textual-paint/src/textual_paint/paint.py:798:38 - error: Cannot access member ""markup"" for type ""ConsoleRenderable""     Member ""markup"" is unknown (reportGeneralTypeIssues)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:798:16 - error: Type of ""markup"" is unknown (reportUnknownMemberType)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:798:38 - error: Cannot access member ""markup"" for type ""RichCast""     Member ""markup"" is unknown (reportGeneralTypeIssues)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:798:38 - error: Cannot access member ""markup"" for type ""str""     Member ""markup"" is unknown (reportGeneralTypeIssues)   /home/io/Projects/textual-paint/src/textual_paint/paint.py:798:16 - error: Return type is unknown (reportUnknownVariableType)","['bb8aff84e9191e76443a50697956c3f50440de95']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C66D1D0>]"
"1cdf57095570f04eedd50ee39d6cacae19b2dd72","Handle minimum height at end so it no longer needs one row initially  Regarding ""Initial document is zero wide to avoid an extraneous character at (0 0)""  this is not necessary anymore since I (recently) changed it to set  rather than append  values. Regarding ""...but needs one row to avoid IndexError""  this commit removes that constraint. It could now be initialized with size (1  1) or (0  0) or even (1  0) I suppose  although that's not really a contender.","['0d2840d5da2d966089d8541847208adcf4c46818']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0F7C10>]"
"9653bfd9d8260f0f5cd7688a3199e90583048061","Handle file extensions vs PIL format IDs  They usually correspond very closely  like .png -> PNG  but are are more distinct for some formats  like .jp2 -> JPEG2000.  - Handle formats like JPEG2000 that differ in name from the extension. - Bring my own file ext handling in line with PIL: use dotted lowercase. - Raise an exception when a file format is detected but not supporting   for reading or for writing  depending on the attempted operation.","['1176fcee73c248266790c25dc6c87a137abc7d56']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D567F90>]"
"c24c164004702c5756b94174cafdc8cfa73f93c1","Add error handling to Save As for encode_based_on_file_extension","['9653bfd9d8260f0f5cd7688a3199e90583048061']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5E2AD0>]"
"1cd6b24e33dce48a73b95d38a118835db9c8aeda","Don't close Copy To dialog if there's an error","['c24c164004702c5756b94174cafdc8cfa73f93c1']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBEEED0>]"
"9ad1933310b733e388b674ab9a5b28e72445719c","Improve error handling for unsupported format reading/writing","['1cd6b24e33dce48a73b95d38a118835db9c8aeda']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC27090>]"
"7bc86bc483e9e1a6c7f5a893365c16add2094412","Fix error handling for decode_based_on_file_extension  - UnicodeDecodeError was caught in a more general error handler;   now it's allowed to reach the more specific handler. - UnidentifiedImageError and FormatReadNotSupported were missing return;   now it's not caught there so it doesn't need to  as the exception will   interrupt the control flow.","['9ad1933310b733e388b674ab9a5b28e72445719c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5DFA50>]"
"79cbeb9e303cf18b6892e46c23601f3babd39a7e","Fix corrupted upper left pixel in sample file  (This bug has since been fixed.)","['7bc86bc483e9e1a6c7f5a893365c16add2094412']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC24850>]"
"cdf30c49f98299d8350bfe08cc5f3c7b7b899582","Fix 103 type checker errors by annotating height (and not width)","['e045e6e9f99e56418367ed89c337c0d1de0d43d4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5AF9D0>]"
"f00bf63feda678f879abcf27abd06b86e4145d8c","Ignore .flf files for spell checking (even though there's no issues)","['6d1b864865c5931faf2db7a5a131ba29cf642c7d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE64D0>]"
"4589d9a147b53e369475ea67e7f7a368f0c275ea","Clarify _fixFigChars with comments  Within the span of like a day I forgot that FIGlet fonts can be proportional and came back to this code and was confused why charWidth needs to be a dictionary. Well it doesn't NEED to be  it could be implemented differently  for instance by fixing the height first  it wouldn't need to calculate a number of spaces for the blank lines — but how it's implemented  the width fixup could be disabled  and the height fixup would still work. So even though the code would be a little simpler  I'm not sure it would be better that way.","['ca5a51bb6c44f1f9900f9bb65d1c22e707b32a2e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C09B90>]"
"601e50d5b5ed36b3fabd11afa704150df89df937","Give error if you try to load HTML/SVG  - DRY: Make decode_based_on_file_extension use format_from_extension. - If you try to load .html  .htm  .svg  (or ._rich_console_markup) file    show an error instead of loading as text. The text would be much   larger than a document you saved in this format  and it wouldn't give   you what you expect  unless you're wanting to load an arbitrary text   file for viewing  and for some reason choose this program to do it.","['259ce5f31151690e9b9d5a74d5bc69ca3fd131d2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C62AD50>]"
"6a3ab712a5743af2a134d14a8af12db37e4a4f81","Include error traceback in message boxes  shown by clicking Show Details","['498b4ccd0aa53202e1a7bc97ba66c2769f19af0d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5975D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C5C3F10>]"
"55419d671e53dd0d43a2238836b810fe7fadca6d","Fix API breakage from changes in textual 0.23.0","['6a3ab712a5743af2a134d14a8af12db37e4a4f81']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C09110>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC0A490>]"
"8458ccf3c9a2e400f2971b806c2471f202b1ced3","Visualize cell bucketing for debug","['f17b180546fcddc15a07ebe7ec07a398cced75f6']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC09B10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D5DFD50>]"
"d618cab0c9f9b4deae9e8aa25a6e0aac2f4969f6","Make debug visuals line up when grid origin is not at (0 0)  as is the case with the pathological SVG test case (combative_character_grid.svg)","['8faaac8cf82aeefd641ce8173d3b060a9a633841']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C624690>]"
"d323c25ed44ab43a99279b8884474d5cac4dacf8","Add debug markers for grid bounds (min/max)","['d618cab0c9f9b4deae9e8aa25a6e0aac2f4969f6']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D11FA10>]"
"453111269e7164199ca4fc0d3bed2aed19f7e905","VS Code: fix auto-imports for textual modules","['b4f958623d44e0c374dee37d540e40ab1f51a505']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE5B90>]"
"14725279c968eec3895e19132c9b373093966d7c","Got it working  It handles the pathological character grid test case SVG I devised  as well as loading the SVG as saved by the app.  It's a little weird that I managed to get the pathological case working before the simple rigid grid  but it was what I was shooting for  and the main problem with the rigid grid was the spanned rects  which I didn't think of when making the test case SVG.  It does have one problem left; characters that are wider than a cell  when saved as SVG  take up two cells  but in my SVG loading code  they're just placed in one cell  so  when saving and loading  it shifts content to the right of the wide character rightwards  expanding the region of the background from the wide character's cell. But it converges now.","['ee224d1a82a7486b281fb160db664e1b58fb423c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5672D0>]"
"53928645521cee72ac6d72fd8126b753b978e00f","Update readme regarding SVG loading  Not sure if some of this should go in Known Issues  maybe with a ""see Known Issues"" reference  but I might just fix these things soon.","['b88b5cdfa07ae8718f8fa7fc2a90baad9538266d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D564A90>]"
"445d29268fa99214ba0eef32755712a9100c7a57","Fix type checker error","['53928645521cee72ac6d72fd8126b753b978e00f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE7910>]"
"e9755637d6f94272bf77879854a6a10a107235f2","Update Textual to 0.26.0  Both issues I opened have been fixed! :)","['ab45f40e1552b3343e74b2dfdfecfbd5cf741e26']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4B3B50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC0ADD0>]"
"0edd1712336d5a1e4d73375c7fa00dfeb3416bb7","Clean up imports  I had kept these around because several of these I'll want to use  and the auto-import feature wasn't working  but I've since found a fix for that (in 453111269e7164199ca4fc0d3bed2aed19f7e905). I'm also adding rich here to fix auto-imports from rich.","['e9755637d6f94272bf77879854a6a10a107235f2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC392D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D564490>]"
"85ec3627cdd264fa4e815e42c34c96c6d10a89f5","Fix Path vs str type error  It didn't actually cause an error at runtime because format_from_extension just uses os.path.splitext  which uses os.fspath which converts Path objects to path strings.","['0edd1712336d5a1e4d73375c7fa00dfeb3416bb7']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C66E5D0>]"
"7f28470f78752be59158a3a4e3d30ab3c3dfe389","Note an issue","['04d0ca80fd22a665ed13f974424e0f8b55de5f92']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C6246D0>]"
"2aea62bff5395985e314c2d47166f090014d51c5","Fix NoMatches crash if you tab to the color grid and then use arrows","['d88885419c08659b798121dd6084154bdaf60624']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D5F4190>]"
"cf979114a9c930e1b98b897c95a6cd749c9877dc","Refactor: remove class LabeledInput so it's easy to get at the Inputs  Now that I'm creating the inputs dynamically  it doesn't help to have a class for labeled inputs. And `self._inputs_by_letter[component_letter] = labeled_inputs[-1].query_one(Input)` failed  because it's not mounted yet.","['0fdbce1f77111a59552d3d293579e13abce1d30e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C11510>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D5FE550>]"
"6f1476be8f6a2cb1714935e0f2d7bf2603f35945","Handle min/max in IntegerInput  and fix flicker and invisible cursor  - Handle validation in one place. - This fixes a flicker when typing an invalid character. - This fixes the cursor becoming invisible after typing an invalid character  when the cursor was at the end  and thus the length of the text shrinks to where the cursor further to the right than the end of the text. (I'm guessing that the cursor position may not be updated in some way.)","['3507d4267ae126add78602996ab4350bfc6a8bdf']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C02FD0>]"
"c0f088dd4df0b7f48b5554e34532cacea118ae93","Hide ""Expand All Visible"" button since it's confusing  - I wanted it to expand all  not just one level   (but named it according to how it ended up functioning.) - It's not that helpful since the Inspect Element feature works great. - It's especially confusing now that there's multiple tree views.   It doesn't affect the Properties view  but it's not visually tied to   the DOM tree view except by proximity. - I'd rather make the DOM tree default to (mostly) expanded  rather than   have a button you have to click  anyways.","['b85fba8f1592d2ea6d54b17269dc96fd8b7d64b0']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5C11D0>]"
"e1d5739ec8fee843f0d69f6b51f550e24fbdf16f","Use tabs for inspector details views  TODO: fix bottom of contents cut off when scrolled to bottom in TabPanes","['c0f088dd4df0b7f48b5554e34532cacea118ae93']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5C0590>]"
"177cae974cdd7c7a9baf0ffe46d360cc95062d1d","DRY and improve error handling for getters  - DRY adding nodes with enumerate() vs dir() - Don't show the error message as a quoted string value   (This was super simple  but ambiguous and potentially confusing.) - Make the error handling look nice with colors","['ffbe362fe47a833c2203487279de8f8a45a03e67']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D54E1D0>]"
"f6983ea5f782147288f671bb1c71a0f91719f6a8","Fix and ignore type checking errors in inspector module  Also  object | None is redundant.","['40b725f06b1b63f4abd7466017e9a7d6ab97d24a']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4AB310>]"
"5d3383d960a551a1a3fa4a0507ae240288f2b37b","Use a unique sentinel value instead of Ellipsis for the ellipsis node  This fixes the expansion logic applying to ellipsis objects in arbitrary places.","['b52c1b93e957c09774ca3ff8bfdfd6381123b6d6']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C5AE9D0>]"
"fb4ff044eaea1b04ec035573982ba0d17afc6614","Fix broken (escaped) markup  and add more styling  - Fix accidentally escaped `[link]` markup   (broken in 1dbf02e94158969061205483d1473bc694d6f984) - Using Text type will help avoid this problem in the future.   Don't just make it work  make it so it must work!   Make it strongly typed  not stringly typed. - Use `css_identifier_styled` instead of `css_identifier` - Add colors to exceptional case handling","['75c15b97b553fc7e27700a31decddb40c81a7d56']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D626F50>]"
"efc7130fcad0d255b372637242617ffb1da89a90","Fix doubling number of nodes added when clicking ""...""  - Fix bug where the number of nodes added when clicking the ellipsis   node would double each time. - Fix duplicate ellipsis nodes when collapsing and expanding. - Fix other nodes being added when collapsing and expanding.   New nodes should only be added when initially expanding  or when   clicking the ellipsis node. - `count` now includes filtered out keys.","['03020d767a6a14b3edc9ccfe0a3a7f525e61daca']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C41FDD0>]"
"247f78d65771fb3e82f278bc887e984a51f1e601","Ignore two type checker errors","['f9cceefcddf57801b3a8a1aabfe2ab026dfac219']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCBC8D0>]"
"fc279f0574bb602a89a8925637071eac33f11ec1","Fix type checker errors and ignore one","['62fb218a1a21bb2630664ce0d4edc53643ade0ec']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C62BE50>]"
"ef107b0da3bcbb3a17ee65a5311f086c2438d5d4","Add types  and workaround list[str | None] return type","['bbb75507631c53110376c9e694370f3a04b7b180']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBEDB50>]"
"bae5eceb511fad01a2dc76adc62fe3bf9beff002","Narrow exception catching","['ef107b0da3bcbb3a17ee65a5311f086c2438d5d4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D607B50>]"
"605a048fc70c0f5466a92005e6e0073ba92609e8","Launch code editor from inspector panel  Disable stdout which crashes when run in Textual due to StdoutRedirector","['99b4dfc10ff9d18b2105926209711936619ac671']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D604890>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C4A9D10>]"
"3364e11b5d61b9e60479d4e1d5287df8e2f233e7","Convert to relative imports  It no longer runs except with `python -m src.textual_paint.paint`","['c4c1572dac08e782533290d264a17cd6ad64d471']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CFE3290>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D13E110>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC3BA50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D5646D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D5A1010>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC9A010>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC9B290>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC9A250>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC9A850>]"
"349f87c3e7bc5b3c6c36d295457a36d87ad094f3","Disable automatic updating of CLI info on the readme  This caused an error when running from the console entry point  as it's not intended to work in production/release.","['512fe69e9e9c62d613bf1dc8d5734a4b3c20c3da']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC3DE10>]"
"4e1f11ab23091a6b596068cdffbfe7d6e5a8f625","Fix expanding directory tree to current folder  in file dialogs  - This regressed due to updates in Textual 0.25.0    because DirectoryTree now loads directory contents in a worker:   https://github.com/Textualize/textual/issues/2456 - Directory tree expansion may be more robust now  although it's using   more internals now  and it still needs timers for whatever reason.","['9f7f19851880c25596b297891476ce8467de774f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBECE50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658DBE5450>]"
"93d176e656a20d0c98fa7a0440ec2f316873ffb3","Pyright: ignore build folder  Python files get copied to the build folder. It's kinda confusing to see type checking errors for old versions of files.","['5eaabd67540253cba4508004f0ef25d4a3c8af87']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4DB0D0>]"
"bf675e4c5156e4758faecd128a7f9b7ac15f154a","Fix two related type checking errors","['93d176e656a20d0c98fa7a0440ec2f316873ffb3']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C661DD0>]"
"8911c406bee89e5109ee37be29fc31567caa68d6","Add error handling for inline style editing  breaking ""(edited)"" marks  Using .merge() isn't tracked by the call stack recording (yet)  so it can no longer attribute inline styles to editing with the inspector  but this lack of tracking was already a problem  it just highlights it.","['8278e5da94a986eca9a27a1c47b7159c0657d010']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0F7D50>]"
"8ec9056bdf0c6219fb3f1408063dc31cdb12b14a","Fix ""Nothing selected"" text getting pushed down in Keys tab  This is just a workaround.","['a690a45a98729bfaa7c3c327d5f17ca97ac9ae3f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0F7390>]"
"0a176fc1a4469c313cf57a9f4620ab5152975a8d","Prevent unloading document if save fails","['f2facf8a6816db285e0a396e2b3b0d1645db8bd4']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE6C10>]"
"29e9e7a384703d306cf42bdb2d142ba68904c979","Refactor some `encode_based_on_file_extension` into `encode_to_format`  This avoids duplicately detecting the format from the file extension in one case  and in the other case  avoids using a bogus file name to implement a default fallback file format.","['737115a00b1c61fb71ba5c4f392960bbf8b2c920']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC98110>]"
"572d60076f033d271e48fb1140636234c2315b14","Duplicate error handling for reloading after information loss on save","['faa41d07b27e0c103f626d1332e7805c28fd6e3b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA2050>]"
"7b32452066d71d49bae1b3af47d25d54e2e6c3d6","Abort if error occurred when reloading to show information loss during save  I'm not sure about this...","['572d60076f033d271e48fb1140636234c2315b14']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBECF90>]"
